text,category,emotion
காதல் திருமணம் கலப்பு திருமணம் என்று சொல்லுகிறார்கள். ஆனால் அவர்களுக்கு பிறக்கும் குழந்தைகளுக்கு பள்ளியில் ஆண் வர்க்கத்தின் சாதி தான் சாதி சான்றிதழாக எடுத்து கொள்ளுகிறார்கள். அப்புறம் எங்கே சாதி ஒழிகிறது. நம் நாடே இன்னும் சாதியின் பிடியில் தான் உள்ளது.,Positive,anger
வணக்கம் from Vellore dist படம் வெற்றி பெற வாழ்ததுகிறேன்,Positive,surprise
Back to old age caste dramas?? podhumpaa podhum...,Positive,joy
நாடார் பாதுகாப்பு பேரவை சார்பாக வாழ்த்துக்கள்.,Positive,love
padam super hit a akruma idamathri 200 padam edupda,Positive,surprise
அட லூசு கூமுட்டைகளா... இவனுங்க advertising strategy தெரியாம...எல்லாம் பெரிய பே புளுத்திங்க மாறி அவன் அவன் ஜாதிய பத்தி சொல்ல வந்த்ட்டிங்களே டா... ஆத்தி comments படிச்சாவே தமிழ் நாட்ல இருக்கிற all types of ஜாதி பத்தியும் தெரிஞ்சிக்கலாம் போல இருக்கே!!!!! போங்கடா நீங்களும் உங்க ஜாதியும்...த்து...,Mixed_feelings,neutral
படங்களே  உங்களிடம் உள்ள ஒற்றுமையை சிதைக்கிறது..... பொழுதுபோக்காக பாருங்கள்......,Positive,disgust
வேலூர் மாவட்டம் வன்னியர் குல சத்திரியர் சார்பாக படம் வெற்றி பெற வாழ்த்துகள்,Positive,sadness
வீர வன்னியர் சங்கங்கள்  சார்பாக திரௌபதி வெற்றி அடைய வாழ்த்துக்கள்,Positive,anger
கொங்கு வேளாலர் கவுண்டர் சமூகம் சார்பாக..வாழ்த்துக்கள் ..மோகன் அண்ணா...,Positive,surprise
"படத்தோட Trailer மட்டும் தானே வெளியாகி இருக்கு!படத்தை முழுமையாக பார்க்காமல் எப்படி எல்லோரும் கருத்து சொல்லுறீங்க? பணம், படிப்பு  உயர் ஜாதி காரர்களிடம் மட்டும் தான் இருக்கிறதா என்ன? நீங்க எல்லாம் எங்க இருக்கிறீர்கள்? மனித நாகரிகத்தின் fundamentalலே அடிபட்டு போயிருக்கிறதே உங்க டயலாக்கில்!",Mixed_feelings,joy
மோகன் சகோதரா இந்த படத்தை அனைத்து சமுதாய மக்களும் ஏற்றுக்கொண்டனர்  வாழ்த்துக்கள்  மானம் காப்பதே சத்ரியன் தர்மம்  அரசியல் கடந்து இந்த சத்ரியன் கூட்டம் உங்கள் பின்னால் நிற்கும் பெண் பிள்ளைகள் பெற்ற பல தந்தைகளின் குமுறல் இந்த படம் நன்றி நன்றி நன்றி,Mixed_feelings,love
அனைத்து சமுதாயமும் கொண்டாட வேண்டிய படம் ....,Positive,surprise
"செரிமானக்கோளாறை சீராக்கி பசியைதுாண்டும் கொய்யா இலையின் சிறப்புத்தமிழ் ,  நெறியான வாழ்வுமுறை சரியான வாழ்க்கை தரும் ௭ன வரலாறு கூறும் தமிழ்  ,  விரிவான வளமை கொண்டு அறியணை அமா்ந்ததமிழ் அறிய மக்கள் தொலைக்காட்சி நிகழ்ச்சிகளை யூ டியூப் ல் காணுங்கள் நன்றி.",Mixed_feelings,neutral
